,url,title,time,content
71,https://crossfittheville.wordpress.com/2021/11/23/wednesday-november-24th/,"Wednesday, November 24th",2021-11-23T23:55:00Z,"<p>Double Bounce Back Squat 4&#215;4@60-70%1RM</p>



<p>Single Leg Hamstring Curls 4&#215;8/leg</p>



<p>then, </p>



<p>4 Rounds for time: </p>



<p>25-Wall Balls (20/14)</p>



<p>50-Double Unders</p>



<p><strong><em>*There will be no 6:15pm class today.  Our Free Thanksgiving Day WOD is Thursday at 9:00am.  If you aren&#8217;t a member but would like to attend email: Daniel@crossfittheville.org.</em></strong></p>"
72,https://crossfittheville.wordpress.com/2021/11/22/tuesday-november-23rd/,"Tuesday, November 23rd",2021-11-22T23:55:00Z,"<p>Push Jerk 4&#215;4@75%1RM</p>



<p>Band Pull Aparts 4&#215;10</p>



<p>then, </p>



<p>3 Rounds for time: </p>



<p>20 Calorie Ski Erg</p>



<p>15 T2B</p>



<p>10 Clean &amp; Jerks (135/95)(RX+ 155/105)</p>



<p><strong><em>*Our free Thanksgiving Day workout is Thursday at 9:00am.  If you&#8217;d like to attend and aren&#8217;t a member just email: Daniel@crossfittheville.org.</em></strong></p>"
73,https://crossfittheville.wordpress.com/2021/11/21/monday-november-22nd/,"Monday, November 22nd",2021-11-21T23:55:00Z,"<p>Full Snatch 4&#215;4@75% 1rm</p>



<p>then,</p>



<p>15-12-9:</p>



<p>OHS’s (95/65)(Rx+115/75)</p>



<p>Bar Facing Burpees</p>



<p>into, </p>



<p>9-7-5:</p>



<p>Hang Squat Snatch (95/65)(Rx+115/75)</p>



<p>Bar Facing Burpees</p>



<p>for time.</p>"
74,https://crossfittheville.wordpress.com/2021/11/21/sunday-november-21st/,"Sunday, November 21st",2021-11-21T03:25:36Z,<p>Rest Day. </p>
75,https://crossfittheville.wordpress.com/2021/11/19/saturday-november-20th/,"Saturday, November 20th",2021-11-19T23:55:00Z,"<p><strong><em>Today is our free Partner wod at 9:00 &amp; 10:15 so bring a friend.  If you aren’t a member but would like to come email: Daniel@crossfittheville.org.</em></strong></p>



<p>Partner WOD</p>



<p>Run to turf (240m)<br />280ft Sled pull (90/45)<br />Run to front door (240m)<br />60-Partner Burpees<br />60-Goblet Squats (53/35) (Rx+70/53)<br />60-DB Single Arm Renegade Row (35/25) (Rx+50/35)<br />120-Sit-ups<br />Run to turf (240m)<br />280ft Sled Pull<br />Run to front door (240m)<br />Time.</p>"
76,https://crossfittheville.wordpress.com/2021/11/18/friday-november-19th/,"Friday, November 19th",2021-11-18T23:55:00Z,"<p>Warmup: Banded Good Mornings &amp; Lateral Band Walks 4&#215;10</p>



<p>Clean Grip Deadlifts 4&#215;4@75% Deadlift 1RM</p>



<p>then, </p>



<p>16:00 EMOM: </p>



<p>1:00-16/12 Calorie Row</p>



<p>2:00-16 KBS&#8217;s (53/35)(RX+ 70/53)</p>



<p>3:00-48 Double Unders</p>



<p>4:00-16 KB SDHP&#8217;s (53/35)(RX+ 70/53)</p>



<p><strong>*Tomorrow is our free Partner WOD so bring a friend!  Classes are at 9:00 &amp; 10:15am.  If you aren&#8217;t a member but would like to attend just email: Daniel@crossfittheville.org.</strong></p>"
77,https://crossfittheville.wordpress.com/2021/11/17/thursday-november-18th/,"Thursday, November 18th",2021-11-17T23:55:00Z,"<p>Skill Practice: Handstand Holds, Walks, Turns</p>



<p>then,</p>



<p>18:00 amrap:</p>



<p>1/2 Mile Assault Bike</p>



<p>15 HSPU’s</p>



<p>15 GHD Situps </p>"
78,https://crossfittheville.wordpress.com/2021/11/16/wednesday-november-17th/,"Wednesday, November 17th",2021-11-16T11:54:00Z,"<p>Front Squat 4&#215;4@80% 1RM</p>



<p>Single Leg Bent Leg Bridge 4&#215;4/leg</p>



<p>then, </p>



<p>25-Burpees</p>



<p>800M Run</p>



<p>15-Power Cleans (135/95)(RX+ 165/110)</p>



<p>20-Burpees</p>



<p>400M Run</p>



<p>10-Power Cleans</p>



<p>15-Burpees</p>



<p>200M Run </p>



<p>5-Power Cleans</p>



<p>for time.</p>



<ul><li>*<strong>This Saturday will be our free Partner WOD so bring a friend!  Classes are at 9:00 &amp; 10:15.  If you aren&#8217;t a member but would like to attend email us at: </strong></li><li><strong>Daniel@crossfittheville.org.</strong></li></ul>"
79,https://crossfittheville.wordpress.com/2021/11/15/tuesday-november-16th/,"Tuesday, November 16th",2021-11-15T23:55:00Z,"<p>Bench Press 4&#215;4@80% 1RM</p>



<p>Barbell Rows 4&#215;4@80% 1RM</p>



<p>then </p>



<p>5 Rounds for time:</p>



<p>5-Devils Press (35/25&#8217;s)(RX+ 50/35&#8217;s)</p>



<p>10-Ring Dips</p>



<p>15-Pullups</p>



<p></p>"
80,https://crossfittheville.wordpress.com/2021/11/15/monday-november-15th/,"Monday,  November 15th",2021-11-15T11:13:31Z,"<p>Back Squat 4&#215;4@80%1rm</p>



<p>Glute Ham Raise 4&#215;4</p>



<p>then,</p>



<p>15:00 amrap:</p>



<p>10-Alternating Pistols per leg</p>



<p>15–DB Hang Power Cleans (35/25’s)(Rx+ 50/35’s)</p>



<p>20-V Ups</p>



<p></p>"
81,https://crossfittheville.wordpress.com/2021/11/13/sunday-november-14th/,"Sunday, November 14th",2021-11-13T23:55:00Z,<p>Rest Day.</p>
82,https://crossfittheville.wordpress.com/2021/11/12/saturday-november-13th/,"Saturday, November 13th",2021-11-12T23:55:00Z,<p>Make Up Day.</p>
83,https://crossfittheville.wordpress.com/2021/11/11/friday-november-12th/,"Friday, November 12th",2021-11-11T23:55:00Z,"<p>Push Press 4&#215;4@80%1rm</p>



<p>DB Rows 4&#215;4/arm</p>



<p>then,</p>



<p>21-15-9 reps each:</p>



<p>S2OH (135/95)</p>



<p>Box Jump Overs (24/20”)</p>



<p>*compare to 4/20/20</p>"
84,https://crossfittheville.wordpress.com/2021/11/10/thursday-november-11th/,"Thursday,  November 11th",2021-11-10T23:59:00Z,"<p><em>Veterans Day </em></p>



<p>Overhead Squats 4&#215;4@80%1rm</p>



<p>Snatch Grip RDL’s 4&#215;4</p>



<p>then,</p>



<p><strong>“Randy”</strong></p>



<p>75-Snatches (75/55#)</p>



<p>for time.</p>



<p>*compare to 5/18/20</p>



<figure class=""wp-block-image""><img alt=""Randy-th.jpg"" src=""https://crossfittheville.wordpress.com/6b4a99c6-0f05-4d72-96f5-bb0e5297ced0"" /></figure>



<p><strong>Background</strong>: In honor of Randy Simmons, 51, a 27 year LAPD veteran and SWAT team member who was killed in the line of duty February 6, 2008.</p>



<p>The “Randy” Hero WOD was first posted on the CrossFit Main Site as the workout of the day for Wednesday, February 13, 2008 (<a href=""https://wodwell.com/wod/080213/"">080213</a>).</p>"
85,https://crossfittheville.wordpress.com/2021/11/09/wednesday-november-10th/,"Wednesday, November 10th",2021-11-09T23:55:00Z,"<p><em>Gymnastic Day</em></p>



<p>Parallel Bar Dips 6&#215;4 (weighted if possible) </p>



<p>Neutral Grip Pullups 6&#215;4 (weighted if possible)</p>



<p>then, </p>



<p>5 Rounds for time: </p>



<p>12-Pushups (RX+ Clapping Pushups)</p>



<p>14-Bodyweight Rows (Lying underneath barbell racked at hip height)</p>



<p>16/12-Calorie Assault Bike</p>"
86,https://crossfittheville.wordpress.com/2021/11/08/tuesday-november-9th/,"Tuesday,  November 9th",2021-11-08T23:55:00Z,"<p>Hollow Rocks 3 x :30</p>



<p>Superman Extensions 3 x 10/side</p>



<p>then,</p>



<p>SDHP’s 4&#215;6</p>



<p>then,</p>



<p>200m Run</p>



<p>21-Deadlifts (225/155)(rx+ 255/175)</p>



<p>21-K2E’s</p>



<p>200m Run</p>



<p>15-Deadlifts </p>



<p>15-K2E’s</p>



<p>200m Run</p>



<p>9-Deadlifts </p>



<p>9-K2E’s</p>



<p>for time.</p>"
87,https://crossfittheville.wordpress.com/2021/11/07/monday-november-8th/,"Monday, November 8th",2021-11-07T23:23:00Z,"<p><strong>&#8220;Holleyman&#8221;</strong></p>



<p>30 Rounds for time: </p>



<p>5-Wall Balls (20/14#)</p>



<p>3-HSPU&#8217;s</p>



<p>1-Power Clean (225/155)</p>



<p><em>*compare to 8/3/18</em></p>"
88,https://crossfittheville.wordpress.com/2021/11/06/sunday-november-7th/,"Sunday, November 7th",2021-11-06T23:55:00Z,<p>Rest Day.</p>
89,https://crossfittheville.wordpress.com/2021/11/05/saturday-november-6th/,"Saturday, November 6th",2021-11-05T23:55:00Z,<p>Make Up Day.</p>
90,https://crossfittheville.wordpress.com/2021/11/04/friday-november-5th/,"Friday,  November 5th",2021-11-04T23:55:00Z,"<p>15:00 emom:</p>



<p>Minute 1:00- 8 Shoulder Press @60% 1rm</p>



<p>Minute 2:00- 10 Legless Wall Balls (20/14#, 10/9’)</p>



<p>Minute 3:00- 12 DB Pullovers (estimated 60%)</p>



<p>then,</p>



<p>15:00 amrap:</p>



<p>10-Ring Dips (Rx+ 5-Ring Muscle Ups)</p>



<p>10-D Ball Slams (30/20#)(rx+ 40/30#)</p>



<p>15-Burpees</p>"
91,https://crossfittheville.wordpress.com/2021/11/03/thursday-november-4th/,"Thursday, November 4th",2021-11-03T23:55:00Z,"<p>1/4 Jump Squats (Back) 4&#215;6@70%1RM</p>



<p>Single Leg Hamstring Curl 4&#215;6/leg</p>



<p>then, </p>



<p>Buy In: 500M Row</p>



<p>3 rounds of: </p>



<p>10-Back Squats (185/125)(RX+ 225/155)</p>



<p>20-KBS&#8217;s (53/35)(RX+ 70/53)</p>



<p>Cash Out: 500M Row</p>



<p>for time.</p>"
92,https://crossfittheville.wordpress.com/2021/11/02/wednesday-november-3rd/,"Wednesday,  November 3rd",2021-11-02T23:50:31Z,"<p>Split Jerk 4&#215;6@70%1rm</p>



<p>Band Face Pulls 4&#215;10</p>



<p>then,</p>



<p>1000m Ski Erg</p>



<p>100 Double Unders</p>



<p>75 Situps</p>



<p>50 S2OH (75/55) (Rx+ 95/65)</p>



<p>25 Pullups (Rx+ CTB Pullups)</p>



<p>for time.</p>"
93,https://crossfittheville.wordpress.com/2021/11/01/tuesday-november-2nd/,"Tuesday,  November 2nd",2021-11-01T23:50:05Z,"<p>Warmup: muscle snatch &amp; oh band pull aparts</p>



<p>Power Snatch 4&#215;6@70% 1rm</p>



<p>then, 3 rounds for time:</p>



<p>20/15-Calorie Assault Bike</p>



<p>8-Full Snatch (95/65)(RX+ 135/95)</p>"
94,https://crossfittheville.wordpress.com/2021/10/31/monday-november-1st/,"Monday,  November 1st",2021-10-31T23:55:00Z,"<p>Skill practice: Rope Climbs </p>



<p>(with legs,  legless, Seated L-Hold)</p>



<p>then, </p>



<p>4 rounds for time:</p>



<p>2-Rope Climbs to 15’ (Rx+=legless)</p>



<p>1 Lap Run (480m’s)</p>



<p>20- V Ups</p>



<p>20- Push ups </p>



<p></p>"
95,https://crossfittheville.wordpress.com/2021/10/30/sunday-october-31st/,"Sunday, October 31st",2021-10-30T23:55:00Z,"<p>Rest Day.</p>



<p><strong><em>Happy Halloween!</em></strong></p>"
96,https://crossfittheville.wordpress.com/2021/10/29/saturday-october-30th/,"Saturday, October 30th",2021-10-29T23:55:00Z,<p><strong><em>Today is our free Partner Halloween Workout so bring a friend and wear a costume.  Best costume wins a prize. </em></strong> <strong><em>Classes are at 9:00 &amp; 10:15am.</em></strong></p>
97,https://crossfittheville.wordpress.com/2021/10/28/friday-october-29th/,"Friday, October 29th",2021-10-28T23:31:43Z,"<p>Deadlifts 5&#215;2@85% 1RM</p>



<p>then, </p>



<p>15:00 amrap of: </p>



<p>20-Calorie Row</p>



<p>15-Pullups</p>



<p>10-Deadlifts (225/155)</p>



<p><strong><em>*This Saturday is our free partner Halloween Workout so bring a friend and wear a costume!  Best costume wins a prize.  Classes are at 9:00 &amp; 10:15am.</em></strong></p>"
98,https://crossfittheville.wordpress.com/2021/10/27/thursday-october-28th/,"Thursday, October 28th",2021-10-27T23:55:00Z,"<p>Front Squat 5&#215;2@85%1rm</p>



<p>Glute Ham Raise 5&#215;4</p>



<p>then,</p>



<p>21-15-9:</p>



<p>Power Cleans (95/65)(RX+ 115/75)</p>



<p>Burpees</p>



<p>Into,</p>



<p>15-12-9:</p>



<p>Front Squats</p>



<p>Lateral Burpees Over Bar</p>



<p>Into,</p>



<p>12-9-6:</p>



<p>Thrusters</p>



<p>Bar Facing Burpees</p>



<p>for time.</p>



<p><strong><em>*This Saturday is our free partner Halloween workout so bring a friend and wear a costume!  Best costume wins a prize!</em></strong> <strong><em>Classes are at 9:00 &amp; 10:15.</em></strong></p>"
99,https://crossfittheville.wordpress.com/2021/10/26/wednesday-october-27th/,"Wednesday, October 27th",2021-10-26T23:55:00Z,"<p>Bench Press 5&#215;2@85% 1RM</p>



<p>Pendlay Rows 5&#215;2@85% 1RM</p>



<p>then, </p>



<p>50-GHD Situps</p>



<p>75-Ring Pushups </p>



<p>150-Double Unders </p>



<p>for time.</p>"
100,https://crossfittheville.wordpress.com/2021/10/25/tuesday-october-26th/,"Tuesday, October 26th",2021-10-25T23:55:00Z,"<p>Back Squats 5&#215;2@85% 1RM</p>



<p>DB Stiff Leg Deadlifts 5&#215;4</p>



<p>then, </p>



<p>3 Rounds for time: </p>



<p>140ft Sled Push (sled +90/45)</p>



<p>70ft x 10 Shuttle Run</p>



<p>20 Box Step Overs (24/20)</p>



<p>20 Goblet Squats (53/35)</p>"
101,https://crossfittheville.wordpress.com/2021/10/24/monday-october-25th/,"Monday, October 25th",2021-10-24T23:55:00Z,"<p>Push Press 5&#215;2@85% 1RM</p>



<p>Bar Muscle Ups (or Strict CTB Pullups) 5&#215;2</p>



<p>then, </p>



<p>4 Rounds for time: </p>



<p>8-Push Jerks (135/95)(RX+ 165/110)</p>



<p>16-T2B</p>"
102,https://crossfittheville.wordpress.com/2021/10/23/sunday-october-24th/,"Sunday, October 24th",2021-10-23T23:55:00Z,<p>Rest Day.</p>
103,https://crossfittheville.wordpress.com/2021/10/22/saturday-october-23rd/,"Saturday, October 23rd",2021-10-22T23:55:00Z,<p>Make Up Day.</p>
104,https://crossfittheville.wordpress.com/2021/10/21/friday-october-22nd/,"Friday, October 22nd",2021-10-21T23:55:00Z,"<p><em><strong>Deload Week</strong></em> </p>



<p>OHS/Snatch Mobility Drills</p>



<p>Snatch Balance Technique Work</p>



<p>then, </p>



<p>For Time: </p>



<p>75-Pullups</p>



<p>100-Box Jumps (24/20)</p>



<p>125/100-Calorie Assault Bike</p>



<p>*<em>Partitioned however you&#8217;d like.</em></p>"
105,https://crossfittheville.wordpress.com/2021/10/20/thursday-october-21st/,"Thursday, October 21st",2021-10-20T23:55:00Z,"<p><strong><em>Deload Week</em></strong> </p>



<p>Front Rack/Clean Mobility </p>



<p>Technique work: Hang Cleans (empty bar)</p>



<p>then,</p>



<p>4 rounds for time:</p>



<p>500M Row</p>



<p>25-Medicine Ball Cleans (20/14)</p>



<p>25/side-Medicine Ball Russian Twists (20/14)</p>"
106,https://crossfittheville.wordpress.com/2021/10/19/wednesday-october-20th/,"Wednesday,  October 20th",2021-10-19T23:55:00Z,"<p><strong><em>Deload Week</em></strong></p>



<p>Upperbody Mobility</p>



<p>Split Jerk technique work (empty bar)</p>



<p>then,</p>



<p>5 rounds for time:</p>



<p>250m Ski Erg</p>



<p>15-HSPU’s</p>



<p>20-Ring Rows</p>



<p>25-Back Extensions</p>



<p></p>"
107,https://crossfittheville.wordpress.com/2021/10/18/tuesday-october-19th/,"Tuesday, October 19th",2021-10-18T23:55:00Z,"<p><strong><em>Deload Week</em></strong></p>



<p>Mobilty work: Lower body</p>



<p>Technique work: Pistols</p>



<p>then, 20:00 amrap:</p>



<p>200m Run </p>



<p><em>(100m’s = 10 reps, no less than 100m’s is scored)</em></p>



<p>20 Reverse Lunges (10/leg,  alternating)</p>



<p>40 Double Unders</p>



<p>40 Situps</p>"
108,https://crossfittheville.wordpress.com/2021/10/17/monday-october-18th/,"Monday, October 18th",2021-10-17T23:55:00Z,"<p><strong><em>Last day of Test Week</em></strong></p>



<p>Back Squat to a 1RM</p>



<p>Max Unbroken Bar Muscle Ups (2 attempts) scale to pullups</p>



<p>Max Distance HS Walk (4 attempts) scale to hs hold for max time</p>



<p>100 Burpees for time. (compare to 3/25/20)</p>"
109,https://crossfittheville.wordpress.com/2021/10/16/sunday-october-17th/,"Sunday, October 17th",2021-10-16T23:55:00Z,<p>Rest Day. </p>
110,https://crossfittheville.wordpress.com/2021/10/15/saturday-october-16th/,"Saturday, October 16th",2021-10-15T23:44:00Z,<p>Make Up Day.  Make up any missed Tests from this week!</p>
111,https://crossfittheville.wordpress.com/2021/10/14/friday-october-15th/,"Friday, October 15th",2021-10-14T23:55:00Z,"<p><em>Test Week</em></p>



<p>Deadlift to a 1RM</p>



<p>then, </p>



<p><strong>&#8220;Fight Gone Bad&#8221; </strong></p>



<p>3 rounds, 1:00 each for total reps: </p>



<p>Wall Balls (20/14)</p>



<p>SDHP (75/55)</p>



<p>Box Jumps (20&#8243;)</p>



<p>Push Press (75/55)</p>



<p>Calorie Row</p>



<p>1:00 rest.</p>"
112,https://crossfittheville.wordpress.com/2021/10/13/thursday-october-14th/,"Thursday, October 14th",2021-10-13T23:35:14Z,"<p><em>Test Week</em></p>



<p>Squat Snatch to a 1RM</p>



<p>OHS to a 1RM</p>



<p>then, </p>



<p>&#8220;Isabel&#8221;</p>



<p>30 Snatches for time. (135/95)</p>



<p><em>*compare to 2/10/20.</em></p>"
113,https://crossfittheville.wordpress.com/2021/10/12/wednesday-october-13th/,"Wednesday,  October 13th",2021-10-12T23:55:00Z,"<p><em>Test Week</em></p>



<p>Push Press to a 1rm</p>



<p>Jerk to a 1rm</p>



<p>Pendlay Row to a 2rm</p>



<p>then,</p>



<p>“Freddy’s Revenge”</p>



<p>5 rounds for time:</p>



<p>5-S2OH (185/135) from the rack</p>



<p>10-Burpees</p>



<p><em>*compare to 6/18/20</em></p>"
114,https://crossfittheville.wordpress.com/2021/10/12/tuesday-october-12th/,"Tuesday, October 12th",2021-10-12T00:21:05Z,"<p><em><strong>Test Week</strong></em></p>



<p>Squat Clean to a 1rm</p>



<p>Front Squat to a 1rm</p>



<p>Max Double Unders, 3 attempts</p>



<p>2000m Row for time.*</p>



<p><em>*compare to 4/10/21</em></p>"
115,https://crossfittheville.wordpress.com/2021/10/10/monday-october-11th/,"Monday,  October 11th",2021-10-10T23:55:00Z,"<p><strong><em>Test Week starts today!</em></strong></p>



<p>Bench Press to a 1rm</p>



<p>Weighted Strict Pullup to a 1rm</p>



<p>Shoulder Press to a 1rm</p>



<p>Max Unbroken T2B, 1 attempt</p>



<p>100 Calorie Assault Bike for time.</p>"
116,https://crossfittheville.wordpress.com/2021/10/10/sunday-october-10th/,"Sunday,  October 10th",2021-10-10T16:53:43Z,"<p>Rest Day.</p>



<p><strong><em>Test week starts tomorrow!</em></strong>  </p>"
117,https://crossfittheville.wordpress.com/2021/10/08/saturday-october-9th/,"Saturday,  October 9th",2021-10-08T23:55:00Z,<p><strong><em>*Today is our Free Partner WOD so bring a friend!  If you aren’t a member but would like to attend email: Daniel@crossfittheville.org to reserve your spot.  Classes are at 9:00 &amp; 10:15am.</em></strong></p>
118,https://crossfittheville.wordpress.com/2021/10/07/friday-october-8th/,"Friday,  October 8th",2021-10-07T23:10:45Z,"<p>20:00 to establish a max of:</p>



<p>1-High (pocket) Hang Squat Snatch +<br />1-Low (just below knee) Hang Squat Snatch +<br />1-Full Snatch</p>



<p><em>*compare to 1/13/21</em></p>



<p>then, 3rds for time of:</p>



<p>12-Power Snatch </p>



<p>10-OHS</p>



<p>8-Hang Power Snatch</p>



<p>(95/65) (RX+ 115/75)</p>



<p><strong><em>*This Saturday is our Free Partner WOD so bring a friend!  If you aren’t a member but would like to attend email: Daniel@crossfittheville.org to reserve your spot.  Classes are at 9:00 &amp; 10:15am.</em></strong></p>"
119,https://crossfittheville.wordpress.com/2021/10/06/thursday-october-7th/,"Thursday, October 7th",2021-10-06T23:55:00Z,"<p><strong>Gymnastic Day</strong></p>



<p>20:00 EMOM: </p>



<p>Odd minutes: 1-Pullup + 1-CTB Pullup + 1-Bar Muscle Up</p>



<p>(RX+ do another pullup + ctb + muscle up without dropping from the bar)</p>



<p>Even minutes: 2-Plyo Pushups (on 45# bumpers)(RX+ on 2 45# bumpers)</p>



<p>+ 2-Clapping Pushups + 2-Pushups</p>



<p>then, </p>



<p>8:00 amrap: </p>



<p>8-Ring dips</p>



<p>8-Bodyweight Rows (lying under racked barbell at hip height)</p>



<p>24-Double Unders</p>"
120,https://crossfittheville.wordpress.com/2021/10/05/wednesday-sept-6th/,"Wednesday, Sept 6th",2021-10-05T23:55:00Z,"<p>9:00 EMOM, alternating movements:</p>



<p>5-Deficit Deadlifts (4”, 60% 1RM)</p>



<p>:10 Deadlift Pause below knee</p>



<p>5-Deadlifts </p>



<p>rest 10:00, then</p>



<p>4 rounds of 1:00 on, :30 rest </p>



<p>alternating movements for max reps/calories:</p>



<p>Double Arm Rope Waves</p>



<p>(wave must reach end of rope to count)</p>



<p>Calorie Assault Bike</p>



<p>(calories round down)</p>



<p>KB SDHP’s (53/35)</p>



<p>*score each movement separately for three totals* </p>



<p></p>"
121,https://crossfittheville.wordpress.com/2021/10/04/tuesday-october-5th/,"Tuesday, October 5th",2021-10-04T23:55:00Z,"<p>20:00 to establish max complex of: </p>



<p>1-Squat Clean +</p>



<p>1-Hang Squat Clean (below knees) +</p>



<p>1-High Hang Squat Clean (pocket)</p>



<p>then, </p>



<p>10:00 amrap of: </p>



<p>10-Front Squats (135/95)</p>



<p>10-T2B</p>"
122,https://crossfittheville.wordpress.com/2021/10/03/monday-october-4th/,"Monday, October 4th",2021-10-03T23:55:00Z,"<p>Kneeling Med Ball Chest Pass 10 x 1</p>



<p>Kneeling Scoop Toss Overhead 10 x 1</p>



<p>then, </p>



<p>30-20-10 reps each: </p>



<p>Bench Press (135/80)(Rx+ 165/100)</p>



<p>Calorie Row</p>



<p>Burpees Over Rower</p>



<p>for time.</p>"
123,https://crossfittheville.wordpress.com/2021/10/02/sunday-october-3rd/,"Sunday, October 3rd",2021-10-02T23:55:00Z,<p>Rest Day.</p>
124,https://crossfittheville.wordpress.com/2021/10/02/saturday-october-2nd/,"Saturday,  October 2nd",2021-10-02T00:02:01Z,<p>Make Up Day.</p>
